time,vehicle_id,vehicle_type,latitude,longitude,speed_mps
439.0,veh_047,car,12.948585,77.699682,7.328
439.0,veh_049,bus,12.944539,77.681829,5.086
440.0,veh_000,car,12.945734,77.689096,3.235
440.0,veh_002,car,12.927026,77.639227,7.896
440.0,veh_003,car,12.929741,77.64341,11.454
440.0,veh_004,car,12.940241,77.665057,3.777
440.0,veh_005,car,12.944944,77.68547,9.832
440.0,veh_006,car,12.936193,77.653931,6.077
440.0,veh_007,car,12.934082,77.650333,9.908
440.0,veh_008,car,12.94411,77.676672,7.403
440.0,veh_009,car,12.943022,77.673464,6.01
440.0,veh_010,bus,12.938632,77.660716,6.704
440.0,veh_011,motorcycle,12.942434,77.67184,4.585
440.0,veh_012,motorcycle,12.932653,77.647692,13.827
440.0,veh_013,car,12.946349,77.692393,10.169
440.0,veh_015,bus,12.948547,77.69941,4.56
440.0,veh_016,car,12.935424,77.65273,13.133
440.0,veh_017,bus,12.932389,77.647454,5.962
440.0,veh_018,car,12.930148,77.643857,4.886
440.0,veh_019,bus,12.933155,77.648813,4.591
440.0,veh_020,car,12.944426,77.67946,11.514
440.0,veh_021,car,12.941775,77.669968,7.473
440.0,veh_022,car,12.92594,77.637804,13.095
440.0,veh_023,truck,12.940406,77.666037,3.549
440.0,veh_025,bus,12.937019,77.65635,3.687
440.0,veh_026,car,12.943402,77.674657,7.863
440.0,veh_027,motorcycle,12.93733,77.657364,13.771
440.0,veh_028,car,12.942256,77.671278,16.933
440.0,veh_029,car,12.948759,77.700214,3.355
440.0,veh_030,bus,12.938195,77.659533,4.741
440.0,veh_031,car,12.942632,77.672264,7.42
440.0,veh_033,car,12.946358,77.692479,9.906
440.0,veh_035,car,12.935018,77.652022,11.609
440.0,veh_036,motorcycle,12.944673,77.681187,13.996
440.0,veh_037,car,12.929036,77.64209,8.744
440.0,veh_038,motorcycle,12.945158,77.687107,12.297
440.0,veh_039,bus,12.941585,77.669277,6.411
440.0,veh_040,car,12.928227,77.640968,7.281
440.0,veh_041,motorcycle,12.933612,77.649302,15.08
440.0,veh_042,car,12.934564,77.651232,7.098
440.0,veh_043,car,12.92732,77.639745,9.364
440.0,veh_044,car,12.947055,77.695233,12.89
440.0,veh_045,car,12.944429,77.68044,6.288
440.0,veh_047,car,12.948552,77.699723,11.543
440.0,veh_049,bus,12.94458,77.681931,8.597
441.0,veh_000,car,12.945667,77.689279,10.521
441.0,veh_002,car,12.927082,77.639291,7.891
441.0,veh_003,car,12.929889,77.643367,8.884
441.0,veh_004,car,12.940195,77.665175,8.059
441.0,veh_005,car,12.944901,77.685378,3.872
441.0,veh_006,car,12.936152,77.654005,9.832
441.0,veh_007,car,12.934097,77.650359,4.542
441.0,veh_008,car,12.944154,77.676574,0.62
441.0,veh_009,car,12.943017,77.673567,8.146
441.0,veh_010,bus,12.938567,77.660825,8.632
441.0,veh_011,motorcycle,12.94245,77.671897,10.324
441.0,veh_012,motorcycle,12.932698,77.647882,13.295
441.0,veh_013,car,12.946371,77.692558,7.71
441.0,veh_015,bus,12.948468,77.699393,5.069
441.0,veh_016,car,12.93553,77.652837,6.848
441.0,veh_017,bus,12.932391,77.647471,6.286
441.0,veh_018,car,12.930275,77.644044,11.376
441.0,veh_019,bus,12.93324,77.648981,3.157
441.0,veh_020,car,12.944445,77.679523,10.276
441.0,veh_021,car,12.941762,77.669992,4.242
441.0,veh_022,car,12.926028,77.637863,3.203
441.0,veh_023,truck,12.940558,77.666212,2.857
441.0,veh_025,bus,12.937096,77.656373,7.98
441.0,veh_026,car,12.943506,77.674803,4.484
441.0,veh_027,motorcycle,12.937416,77.657549,11.998
441.0,veh_028,car,12.942264,77.671415,8.411
441.0,veh_029,car,12.948808,77.700387,11.423
441.0,veh_030,bus,12.93812,77.659571,6.589
441.0,veh_031,car,12.942635,77.67238,8.402
441.0,veh_033,car,12.946426,77.692421,6.733
441.0,veh_035,car,12.93507,77.652123,12.387
441.0,veh_036,motorcycle,12.944571,77.681306,11.355
441.0,veh_037,car,12.929082,77.64215,8.361
441.0,veh_038,motorcycle,12.945175,77.687184,10.648
441.0,veh_039,bus,12.941564,77.669421,7.132
441.0,veh_040,car,12.928293,77.640953,8.988
441.0,veh_041,motorcycle,12.933622,77.649475,1.927
441.0,veh_042,car,12.934671,77.651241,9.977
441.0,veh_043,car,12.927285,77.639857,9.915
441.0,veh_044,car,12.947087,77.695345,6.514
441.0,veh_045,car,12.944441,77.680508,10.91
441.0,veh_047,car,12.948535,77.699858,7.382
441.0,veh_049,bus,12.944692,77.68198,7.133
442.0,veh_000,car,12.945677,77.68931,6.638
442.0,veh_002,car,12.927009,77.639335,3.522
442.0,veh_003,car,12.929854,77.64346,12.451
442.0,veh_004,car,12.94023,77.665212,5.217
442.0,veh_005,car,12.944986,77.685417,7.042
442.0,veh_006,car,12.936277,77.654105,5.982
442.0,veh_007,car,12.934141,77.650458,6.05
442.0,veh_008,car,12.944072,77.676655,10.673
442.0,veh_009,car,12.943032,77.673513,10.529
442.0,veh_010,bus,12.938643,77.66092,5.971
442.0,veh_011,motorcycle,12.94249,77.672035,13.71
442.0,veh_012,motorcycle,12.932627,77.647926,10.441
442.0,veh_013,car,12.946361,77.692631,9.221
442.0,veh_015,bus,12.948408,77.699455,5.606
442.0,veh_016,car,12.935496,77.652807,4.751
442.0,veh_017,bus,12.932389,77.647458,9.9
442.0,veh_018,car,12.930289,77.643996,9.109
442.0,veh_019,bus,12.933329,77.649051,5.126
442.0,veh_020,car,12.944509,77.679671,5.56
442.0,veh_021,car,12.941783,77.670049,12.041
442.0,veh_022,car,12.925918,77.637808,0.389
442.0,veh_023,truck,12.940575,77.666171,5.667
442.0,veh_025,bus,12.937119,77.656454,6.429
442.0,veh_026,car,12.94344,77.674857,8.21
442.0,veh_027,motorcycle,12.93742,77.657648,7.688
442.0,veh_028,car,12.942313,77.67148,7.407
442.0,veh_029,car,12.948839,77.700486,9.695
442.0,veh_030,bus,12.93823,77.659569,4.636
442.0,veh_031,car,12.942654,77.672474,5.521
442.0,veh_033,car,12.946424,77.692591,7.088
442.0,veh_035,car,12.93515,77.652295,10.921
442.0,veh_036,motorcycle,12.944649,77.681436,7.924
442.0,veh_037,car,12.92901,77.642233,5.784
442.0,veh_038,motorcycle,12.945338,77.687267,7.101
442.0,veh_039,bus,12.941597,77.669384,4.81
442.0,veh_040,car,12.92817,77.641147,1.96
442.0,veh_041,motorcycle,12.933587,77.649604,6.184
442.0,veh_042,car,12.934659,77.651307,8.579
442.0,veh_043,car,12.927347,77.63991,10.395
442.0,veh_044,car,12.947054,77.69536,8.739
442.0,veh_045,car,12.944435,77.680548,1.862
442.0,veh_047,car,12.94865,77.700005,12.708
442.0,veh_049,bus,12.944613,77.68202,7.387
443.0,veh_000,car,12.945635,77.689401,7.041
443.0,veh_002,car,12.927064,77.639433,12.423
443.0,veh_003,car,12.930023,77.64356,9.09
443.0,veh_004,car,12.940091,77.665166,7.258
443.0,veh_005,car,12.944914,77.685579,8.225
443.0,veh_006,car,12.936171,77.654055,5.415
443.0,veh_007,car,12.934041,77.65036,1.207
443.0,veh_008,car,12.944102,77.676667,5.78
443.0,veh_009,car,12.943049,77.673716,5.823
443.0,veh_010,bus,12.938623,77.660905,6.419
443.0,veh_011,motorcycle,12.942518,77.672101,10.074
443.0,veh_012,motorcycle,12.932784,77.648051,16.182
443.0,veh_013,car,12.94638,77.692687,10.217
443.0,veh_015,bus,12.948445,77.699501,4.923
443.0,veh_016,car,12.935477,77.652871,6.23
443.0,veh_017,bus,12.932433,77.647527,3.091
443.0,veh_018,car,12.930237,77.643981,6.093
443.0,veh_019,bus,12.933364,77.64906,4.755
443.0,veh_020,car,12.944461,77.679769,5.48
443.0,veh_021,car,12.94191,77.670173,11.066
443.0,veh_022,car,12.925971,77.637888,10.493
443.0,veh_023,truck,12.940499,77.666207,4.821
443.0,veh_025,bus,12.937146,77.656533,5.422
443.0,veh_026,car,12.943511,77.674983,15.675
443.0,veh_027,motorcycle,12.937419,77.657668,5.511
443.0,veh_028,car,12.942402,77.671485,3.107
443.0,veh_029,car,12.948856,77.700526,5.566
443.0,veh_030,bus,12.938113,77.659679,4.672
443.0,veh_031,car,12.942632,77.672558,9.634
443.0,veh_033,car,12.946353,77.692675,9.587
443.0,veh_035,car,12.935271,77.652393,9.684
443.0,veh_036,motorcycle,12.944595,77.681465,2.053
443.0,veh_037,car,12.929103,77.642269,11.785
443.0,veh_038,motorcycle,12.945317,77.687388,14.918
443.0,veh_039,bus,12.94172,77.669585,11.935
443.0,veh_040,car,12.928274,77.641229,14.876
443.0,veh_041,motorcycle,12.933666,77.649658,14.249
443.0,veh_042,car,12.934701,77.651415,9.154
443.0,veh_043,car,12.927437,77.639953,5.143
443.0,veh_044,car,12.947171,77.695439,9.345
443.0,veh_045,car,12.944541,77.680583,5.685
443.0,veh_047,car,12.948565,77.700111,6.401
443.0,veh_049,bus,12.944656,77.682081,2.47
444.0,veh_000,car,12.945724,77.689448,6.199
444.0,veh_002,car,12.92703,77.639489,5.375
444.0,veh_003,car,12.92999,77.643736,11.587
444.0,veh_004,car,12.940272,77.665264,5.836
444.0,veh_005,car,12.945014,77.68559,8.513
444.0,veh_006,car,12.936253,77.654142,8.097
444.0,veh_007,car,12.934168,77.650502,8.124
444.0,veh_008,car,12.944097,77.676746,4.061
444.0,veh_009,car,12.943041,77.67367,4.027
444.0,veh_010,bus,12.938641,77.660923,3.987
444.0,veh_011,motorcycle,12.942576,77.67219,8.575
444.0,veh_012,motorcycle,12.932787,77.648125,6.289
444.0,veh_013,car,12.946389,77.692772,7.354
444.0,veh_015,bus,12.948507,77.699546,5.14
444.0,veh_016,car,12.935579,77.652902,4.621
444.0,veh_017,bus,12.932506,77.647553,7.74
444.0,veh_018,car,12.930319,77.644125,3.382
444.0,veh_019,bus,12.933362,77.649047,4.581
444.0,veh_020,car,12.944418,77.679689,5.343
444.0,veh_021,car,12.941907,77.670256,9.032
444.0,veh_022,car,12.926097,77.637926,2.259
444.0,veh_023,truck,12.94048,77.666262,4.95
444.0,veh_025,bus,12.937181,77.656632,5.825
444.0,veh_026,car,12.943439,77.675047,10.614
444.0,veh_027,motorcycle,12.937479,77.657781,9.044
444.0,veh_028,car,12.942293,77.671667,9.281
444.0,veh_029,car,12.948876,77.70056,6.432
444.0,veh_030,bus,12.938123,77.659613,2.754
444.0,veh_031,car,12.942752,77.672646,9.733
444.0,veh_033,car,12.946438,77.692801,10.721
444.0,veh_035,car,12.935225,77.652396,5.032
444.0,veh_036,motorcycle,12.944566,77.681384,6.16
444.0,veh_037,car,12.929136,77.642461,9.356
444.0,veh_038,motorcycle,12.94534,77.687584,5.537
444.0,veh_039,bus,12.941667,77.669585,2.203
444.0,veh_040,car,12.928335,77.641259,8.411
444.0,veh_041,motorcycle,12.933723,77.649677,13.906
444.0,veh_042,car,12.934691,77.651527,2.927
444.0,veh_043,car,12.927411,77.64002,7.397
444.0,veh_044,car,12.947207,77.695467,6.804
444.0,veh_045,car,12.944563,77.680705,10.633
444.0,veh_047,car,12.948613,77.700188,16.353
444.0,veh_049,bus,12.944649,77.682177,10.322
445.0,veh_000,car,12.945758,77.689474,10.326
445.0,veh_002,car,12.92712,77.639563,11.938
445.0,veh_003,car,12.929972,77.643705,11.338
445.0,veh_004,car,12.940238,77.665362,10.126
445.0,veh_005,car,12.945041,77.685647,6.453
445.0,veh_006,car,12.936269,77.654223,11.226
445.0,veh_007,car,12.934262,77.650508,4.562
445.0,veh_008,car,12.944065,77.676828,10.626
445.0,veh_009,car,12.943196,77.673806,6.423
445.0,veh_010,bus,12.938727,77.66108,6.453
445.0,veh_011,motorcycle,12.942536,77.672232,6.76
445.0,veh_012,motorcycle,12.932805,77.648124,1.524
445.0,veh_013,car,12.946406,77.692791,8.63
445.0,veh_015,bus,12.948585,77.69957,7.129
445.0,veh_016,car,12.935477,77.653028,6.86
445.0,veh_017,bus,12.932478,77.647646,5.191
445.0,veh_018,car,12.930453,77.644235,11.144
445.0,veh_019,bus,12.933352,77.649087,6.241
445.0,veh_020,car,12.94452,77.679842,8.651
445.0,veh_021,car,12.941955,77.670281,11.39
445.0,veh_022,car,12.926203,77.638098,8.024
445.0,veh_023,truck,12.940618,77.666325,5.379
445.0,veh_025,bus,12.937194,77.656713,6.325
445.0,veh_026,car,12.9436,77.675194,12.205
445.0,veh_027,motorcycle,12.937435,77.657796,7.41
445.0,veh_028,car,12.942383,77.671782,15.488
445.0,veh_029,car,12.948973,77.70062,8.415
445.0,veh_030,bus,12.938177,77.659601,5.652
445.0,veh_031,car,12.942717,77.672721,3.242
445.0,veh_033,car,12.946439,77.69278,5.366
445.0,veh_035,car,12.935234,77.65232,6.446
445.0,veh_036,motorcycle,12.944603,77.681584,15.382
445.0,veh_037,car,12.929178,77.642411,15.494
445.0,veh_038,motorcycle,12.945219,77.687583,11.063
445.0,veh_039,bus,12.941629,77.669556,4.331
445.0,veh_040,car,12.92843,77.641248,8.051
445.0,veh_041,motorcycle,12.933704,77.64983,9.029
445.0,veh_042,car,12.934751,77.651509,5.721
445.0,veh_043,car,12.927581,77.639925,7.09
445.0,veh_044,car,12.947192,77.695526,10.461
445.0,veh_045,car,12.944475,77.680768,5.527
445.0,veh_047,car,12.94876,77.700197,6.412
445.0,veh_049,bus,12.944745,77.68226,6.19
446.0,veh_000,car,12.945669,77.689546,6.86
446.0,veh_002,car,12.927168,77.63975,11.823
446.0,veh_003,car,12.930095,77.643681,4.034
446.0,veh_004,car,12.940243,77.665492,11.477
446.0,veh_005,car,12.94494,77.685678,5.028
446.0,veh_006,car,12.936307,77.654347,6.432
446.0,veh_007,car,12.9342,77.65071,8.546
446.0,veh_008,car,12.944194,77.676984,10.479
446.0,veh_009,car,12.943137,77.673864,9.155
446.0,veh_010,bus,12.938732,77.66104,5.645
446.0,veh_011,motorcycle,12.942568,77.672284,0.1
446.0,veh_012,motorcycle,12.932847,77.648268,10.925
446.0,veh_013,car,12.946392,77.692901,12.092
446.0,veh_015,bus,12.94858,77.699637,8.253
446.0,veh_016,car,12.935647,77.653004,5.129
446.0,veh_017,bus,12.932556,77.647736,7.077
446.0,veh_018,car,12.930349,77.644206,7.524
446.0,veh_019,bus,12.933383,77.649133,5.325
446.0,veh_020,car,12.944517,77.679868,6.044
446.0,veh_021,car,12.941956,77.670385,6.79
446.0,veh_022,car,12.926102,77.638054,4.659
446.0,veh_023,truck,12.94054,77.666408,7.758
446.0,veh_025,bus,12.937125,77.656787,7.105
446.0,veh_026,car,12.943612,77.675314,13.549
446.0,veh_027,motorcycle,12.937561,77.65774,9.752
446.0,veh_028,car,12.942394,77.671801,12.282
446.0,veh_029,car,12.948939,77.700662,5.69
446.0,veh_030,bus,12.938187,77.659677,7.55
446.0,veh_031,car,12.942847,77.672812,15.289
446.0,veh_033,car,12.946419,77.692884,8.985
446.0,veh_035,car,12.935313,77.652439,3.952
446.0,veh_036,motorcycle,12.94452,77.681682,11.413
446.0,veh_037,car,12.929272,77.642637,17.197
446.0,veh_038,motorcycle,12.945314,77.687666,9.37
446.0,veh_039,bus,12.941694,77.669684,7.707
446.0,veh_040,car,12.92849,77.641339,6.85
446.0,veh_041,motorcycle,12.933814,77.649874,13.107
446.0,veh_042,car,12.934767,77.651563,1.214
446.0,veh_043,car,12.927593,77.640022,5.873
446.0,veh_044,car,12.947134,77.695691,9.049
446.0,veh_045,car,12.944521,77.680627,4.406
446.0,veh_047,car,12.948628,77.700255,7.081
446.0,veh_049,bus,12.944694,77.682302,4.983
447.0,veh_000,car,12.945842,77.689651,12.867
447.0,veh_002,car,12.92725,77.639602,7.811
447.0,veh_003,car,12.930107,77.643932,12.9
447.0,veh_004,car,12.940213,77.665523,7.753
447.0,veh_005,car,12.945019,77.685809,8.481
447.0,veh_006,car,12.936418,77.654309,9.428
447.0,veh_007,car,12.934235,77.650636,3.063
447.0,veh_008,car,12.944154,77.676936,5.873
447.0,veh_009,car,12.943182,77.673951,11.057
447.0,veh_010,bus,12.938712,77.661125,6.431
447.0,veh_011,motorcycle,12.94264,77.672207,1.541
447.0,veh_012,motorcycle,12.932928,77.648255,8.692
447.0,veh_013,car,12.946363,77.693055,12.124
447.0,veh_015,bus,12.948558,77.699696,7.722
447.0,veh_016,car,12.935756,77.653097,13.919
447.0,veh_017,bus,12.932518,77.647684,6.029
447.0,veh_018,car,12.930549,77.644375,9.999
447.0,veh_019,bus,12.933328,77.649161,3.69
447.0,veh_020,car,12.944469,77.679916,3.419
447.0,veh_021,car,12.941979,77.670424,4.436
447.0,veh_022,car,12.926107,77.638068,5.647
447.0,veh_023,truck,12.940584,77.666484,5.302
447.0,veh_025,bus,12.937219,77.656712,1.072
447.0,veh_026,car,12.943643,77.675371,10.389
447.0,veh_027,motorcycle,12.937549,77.657899,6.123
447.0,veh_028,car,12.942582,77.671872,7.555
447.0,veh_029,car,12.948967,77.700756,1.052
447.0,veh_030,bus,12.938199,77.659765,4.563
447.0,veh_031,car,12.942744,77.672802,10.378
447.0,veh_033,car,12.946408,77.692975,3.389
447.0,veh_035,car,12.935327,77.65246,5.647
447.0,veh_036,motorcycle,12.944701,77.681745,3.718
447.0,veh_037,car,12.929396,77.642734,10.31
447.0,veh_038,motorcycle,12.945286,77.687736,6.675
447.0,veh_039,bus,12.941758,77.669797,6.213
447.0,veh_040,car,12.928412,77.641411,7.262
447.0,veh_041,motorcycle,12.933852,77.649958,12.252
447.0,veh_042,car,12.934808,77.651517,1.495
447.0,veh_043,car,12.927558,77.640176,6.019
447.0,veh_044,car,12.94727,77.695717,7.484
447.0,veh_045,car,12.944568,77.680793,8.597
447.0,veh_047,car,12.948807,77.700373,11.3
447.0,veh_049,bus,12.944719,77.682358,6.645
448.0,veh_000,car,12.945709,77.689765,3.195
448.0,veh_002,car,12.927249,77.639671,2.593
448.0,veh_003,car,12.930206,77.643928,16.235
448.0,veh_004,car,12.940364,77.665702,12.912
448.0,veh_005,car,12.944971,77.68596,15.024
448.0,veh_006,car,12.93631,77.654418,6.168
448.0,veh_007,car,12.934239,77.650715,9.243
448.0,veh_008,car,12.944196,77.677017,9.411
448.0,veh_009,car,12.943205,77.674043,7.999
448.0,veh_010,bus,12.938661,77.66114,6.165
448.0,veh_011,motorcycle,12.942647,77.672369,6.007
448.0,veh_012,motorcycle,12.932907,77.648384,5.171
448.0,veh_013,car,12.94641,77.693036,4.396
448.0,veh_015,bus,12.948505,77.699813,5.92
448.0,veh_016,car,12.935764,77.6532,14.097
448.0,veh_017,bus,12.932635,77.647711,6.16
448.0,veh_018,car,12.930462,77.644379,9.443
448.0,veh_019,bus,12.933379,77.649214,6.373
448.0,veh_020,car,12.944338,77.679963,6.454
448.0,veh_021,car,12.942079,77.67045,9.927
448.0,veh_022,car,12.926252,77.638142,9.944
448.0,veh_023,truck,12.940632,77.666455,5.257
448.0,veh_025,bus,12.937219,77.656724,7.465
448.0,veh_026,car,12.943599,77.675304,7.162
448.0,veh_027,motorcycle,12.937628,77.658075,11.347
448.0,veh_028,car,12.942533,77.67193,11.2
448.0,veh_029,car,12.94882,77.70079,7.819
448.0,veh_030,bus,12.938268,77.659864,5.456
448.0,veh_031,car,12.942799,77.673013,10.418
448.0,veh_033,car,12.946392,77.692964,10.679
448.0,veh_035,car,12.935206,77.652609,11.608
448.0,veh_036,motorcycle,12.944693,77.681805,13.386
448.0,veh_037,car,12.929453,77.642743,9.93
448.0,veh_038,motorcycle,12.945394,77.687674,3.602
448.0,veh_039,bus,12.941809,77.669673,6.773
448.0,veh_040,car,12.928465,77.641445,7.137
448.0,veh_041,motorcycle,12.93407,77.650054,8.957
448.0,veh_042,car,12.93486,77.65154,12.895
448.0,veh_043,car,12.927545,77.640217,11.027
448.0,veh_044,car,12.947218,77.695831,10.156
448.0,veh_045,car,12.944532,77.680905,8.753
448.0,veh_047,car,12.94885,77.700389,0.297
448.0,veh_049,bus,12.944672,77.682379,6.433
449.0,veh_000,car,12.945844,77.689739,7.5
449.0,veh_002,car,12.927299,77.639837,8.653
449.0,veh_003,car,12.930345,77.643957,7.611
449.0,veh_004,car,12.940328,77.665645,4.226
449.0,veh_005,car,12.945033,77.685903,10.053
449.0,veh_006,car,12.936429,77.654552,12.955
449.0,veh_007,car,12.934353,77.650724,1.983
449.0,veh_008,car,12.944214,77.676968,6.49
449.0,veh_009,car,12.943144,77.674116,6.132
449.0,veh_010,bus,12.938687,77.661192,6.196
449.0,veh_011,motorcycle,12.942666,77.672364,9.038
449.0,veh_012,motorcycle,12.932863,77.64837,4.818
449.0,veh_013,car,12.946494,77.693234,12.634
449.0,veh_015,bus,12.948504,77.699865,2.41
449.0,veh_016,car,12.935789,77.653362,12.201
449.0,veh_017,bus,12.932547,77.647691,1.379
449.0,veh_018,car,12.930575,77.644396,8.05
449.0,veh_019,bus,12.933444,77.649247,8.769
449.0,veh_020,car,12.944388,77.680011,8.473
449.0,veh_021,car,12.941991,77.670635,12.033
449.0,veh_022,car,12.926333,77.638224,6.92
449.0,veh_023,truck,12.940608,77.666599,6.182
449.0,veh_025,bus,12.937216,77.656725,6.274
449.0,veh_026,car,12.943648,77.675476,8.307
449.0,veh_027,motorcycle,12.937678,77.658089,11.472
449.0,veh_028,car,12.942568,77.671981,5.595
449.0,veh_029,car,12.949059,77.70098,16.952
449.0,veh_030,bus,12.938319,77.659904,5.309
449.0,veh_031,car,12.942854,77.673038,11.952
449.0,veh_033,car,12.946523,77.693003,9.164
449.0,veh_035,car,12.935292,77.652595,11.497
449.0,veh_036,motorcycle,12.944609,77.681838,5.402
449.0,veh_037,car,12.929515,77.642881,8.457
449.0,veh_038,motorcycle,12.945383,77.687887,10.813
449.0,veh_039,bus,12.941718,77.669794,3.537
449.0,veh_040,car,12.928435,77.641553,6.798
449.0,veh_041,motorcycle,12.934037,77.650229,16.278
449.0,veh_042,car,12.934877,77.651673,5.725
449.0,veh_043,car,12.927705,77.640302,2.919
449.0,veh_044,car,12.947301,77.695829,5.452
449.0,veh_045,car,12.944525,77.680907,10.569
449.0,veh_047,car,12.948827,77.700402,5.512
449.0,veh_049,bus,12.944717,77.682423,6.591
450.0,veh_000,car,12.945792,77.689937,15.51
450.0,veh_002,car,12.927418,77.640007,10.254
450.0,veh_003,car,12.930281,77.644156,6.632
450.0,veh_004,car,12.940441,77.665711,10.498
450.0,veh_005,car,12.945059,77.686089,6.889
450.0,veh_006,car,12.936404,77.654645,6.254
450.0,veh_007,car,12.934413,77.650844,7.354
450.0,veh_008,car,12.944307,77.677056,4.88
450.0,veh_009,car,12.943175,77.674063,8.641
450.0,veh_010,bus,12.938724,77.661301,3.674
450.0,veh_011,motorcycle,12.942683,77.672451,10.304
450.0,veh_012,motorcycle,12.93309,77.648528,15.486
450.0,veh_013,car,12.946485,77.693233,4.539
450.0,veh_015,bus,12.948552,77.699962,6.639
450.0,veh_016,car,12.935939,77.653407,10.713
450.0,veh_017,bus,12.932595,77.647816,3.818
450.0,veh_018,car,12.930597,77.644519,6.675
450.0,veh_019,bus,12.933545,77.649209,0.1
450.0,veh_020,car,12.944421,77.680088,7.738
450.0,veh_021,car,12.942098,77.67071,11.16
450.0,veh_022,car,12.926248,77.63823,8.136
450.0,veh_023,truck,12.940651,77.666569,5.623
450.0,veh_025,bus,12.937211,77.656897,5.793
450.0,veh_026,car,12.943697,77.675597,13.318
450.0,veh_027,motorcycle,12.937649,77.658199,8.926
450.0,veh_028,car,12.942477,77.672158,7.89
450.0,veh_030,bus,12.938283,77.659913,3.821
450.0,veh_031,car,12.942868,77.673171,16.662
450.0,veh_033,car,12.946462,77.693181,14.141
450.0,veh_035,car,12.935553,77.652778,10.553
450.0,veh_036,motorcycle,12.944608,77.682114,14.841
450.0,veh_037,car,12.929444,77.642929,6.489
450.0,veh_038,motorcycle,12.945452,77.687898,8.329
450.0,veh_039,bus,12.941778,77.669964,7.19
450.0,veh_040,car,12.928572,77.641463,9.211
450.0,veh_041,motorcycle,12.933927,77.650245,20.033
450.0,veh_042,car,12.93495,77.651752,7.827
450.0,veh_043,car,12.927771,77.640358,8.589
450.0,veh_044,car,12.947251,77.695933,12.434
450.0,veh_045,car,12.944604,77.681023,0.977
450.0,veh_047,car,12.948856,77.700522,6.01
450.0,veh_049,bus,12.944695,77.68249,3.053
451.0,veh_000,car,12.945833,77.689931,7.895
451.0,veh_002,car,12.92739,77.639963,8.068
451.0,veh_003,car,12.930399,77.64404,6.31
451.0,veh_004,car,12.940297,77.665813,5.493
451.0,veh_005,car,12.94505,77.686088,8.304
451.0,veh_006,car,12.936439,77.65469,6.001
451.0,veh_007,car,12.934358,77.650839,4.229
451.0,veh_008,car,12.944258,77.677214,5.464
451.0,veh_009,car,12.943182,77.674254,8.748
451.0,veh_010,bus,12.938823,77.661236,5.085
451.0,veh_011,motorcycle,12.942713,77.672654,14.455
451.0,veh_012,motorcycle,12.933146,77.648607,8.119
451.0,veh_013,car,12.946494,77.693302,9.75
451.0,veh_015,bus,12.94865,77.699925,4.739
451.0,veh_016,car,12.935886,77.653427,7.581
451.0,veh_017,bus,12.932639,77.64782,6.469
451.0,veh_018,car,12.930649,77.644515,0.1
451.0,veh_019,bus,12.93352,77.649416,5.473
451.0,veh_020,car,12.944553,77.680231,8.31
451.0,veh_021,car,12.94212,77.670772,8.024
451.0,veh_022,car,12.92639,77.638434,10.305
451.0,veh_023,truck,12.940666,77.666666,3.924
451.0,veh_025,bus,12.937166,77.656966,6.645
451.0,veh_026,car,12.943703,77.675654,11.544
451.0,veh_027,motorcycle,12.937726,77.658283,6.298
451.0,veh_028,car,12.942488,77.672174,5.795
451.0,veh_030,bus,12.938194,77.659992,5.749
451.0,veh_031,car,12.942967,77.673273,7.831
451.0,veh_033,car,12.946476,77.693308,3.735
451.0,veh_035,car,12.935506,77.652812,5.834
451.0,veh_036,motorcycle,12.944662,77.682183,6.022
451.0,veh_037,car,12.929529,77.642882,3.71
451.0,veh_038,motorcycle,12.945272,77.687965,5.048
451.0,veh_039,bus,12.941744,77.669885,1.369
451.0,veh_040,car,12.928497,77.641475,2.724
451.0,veh_041,motorcycle,12.93414,77.650404,13.024
451.0,veh_042,car,12.934918,77.651895,14.958
451.0,veh_043,car,12.927802,77.640303,1.785
451.0,veh_044,car,12.947375,77.69613,12.005
451.0,veh_045,car,12.944623,77.680905,0.415
451.0,veh_047,car,12.948895,77.700595,7.843
451.0,veh_049,bus,12.944679,77.682559,4.239
452.0,veh_000,car,12.945843,77.69011,8.534
452.0,veh_002,car,12.927415,77.639951,1.91
452.0,veh_003,car,12.930405,77.644125,5.516
452.0,veh_004,car,12.940411,77.665792,7.392
452.0,veh_005,car,12.945145,77.686199,8.933
452.0,veh_006,car,12.936506,77.65469,6.15
452.0,veh_007,car,12.934431,77.650937,4.164
452.0,veh_008,car,12.944288,77.67722,5.348
452.0,veh_009,car,12.943379,77.674281,7.096
452.0,veh_010,bus,12.938806,77.661308,4.652
452.0,veh_011,motorcycle,12.94274,77.67265,7.572
452.0,veh_012,motorcycle,12.93316,77.648602,11.371
452.0,veh_013,car,12.946584,77.693465,12.034
452.0,veh_015,bus,12.948685,77.700024,6.74
452.0,veh_016,car,12.93596,77.653489,3.984
452.0,veh_017,bus,12.932658,77.647921,5.671
452.0,veh_018,car,12.930682,77.644561,10.98
452.0,veh_019,bus,12.933571,77.649354,5.322
452.0,veh_020,car,12.944507,77.680274,9.501
452.0,veh_021,car,12.942056,77.670848,8.407
452.0,veh_022,car,12.926429,77.63849,9.379
452.0,veh_023,truck,12.940678,77.666687,4.752
452.0,veh_025,bus,12.937341,77.657067,7.086
452.0,veh_026,car,12.943728,77.675767,4.758
452.0,veh_027,motorcycle,12.937619,77.658219,1.413
452.0,veh_028,car,12.942597,77.672276,9.374
